H	江南写的书拍成的电影，虽然有点心里落差，但感觉还是不错的，希望接下来有龙族
L	好看的一笔！
H	恶意不能毁掉一部好电影
H	还不错，总体来说
M	特效不错😎😎
L	浪费时间啊啊啊啊啊啊
L	我看的吐了，无语的一部骗子
L	腊鸡，真的无聊
H	鹿晗不错啊，我不是鹿晗粉丝，人家在努力，不是那么烂吧，还好吧
H	支持国产，一级棒
L	其实我想给半颗星
L	排片都没有了
L	就一句话，不看一时后悔，看了后悔一世...
L	垃圾电影  这种电影  能不能换个像个爷们儿的人来演
L	难受冤枉钱花了
L	不好看，超级不好看
M	emmmmm
L	我感觉能到4分
L	面前是一坨屎，他们告诉你这不是。
L	垃圾电影毁我青春
H	挺好，，，，，。。
M	一般般。🙄🙄🙄🙄
L	有点小时侯看恐龙克塞号的感觉，无看点，无情感，无深度，无内涵。。。
L	剧情难看死了
L	哎。。。。。。。
L	感觉没有代入感，哎
H	没有预期的好看
L	鹿晗等于1分
L	有没有比1分更烂的了
L	烂大街烂大街
H	就考虑具体考虑图兔兔他
L	没有想象中的那么好
L	不多言，去B站看看怎么评论的吧
L	人差，故事差，特效差，下一步国产科幻爆款在哪！！！
L	谁知道怎么0分？
L	烂片，不知道表现的是什么，稀里糊涂！
L	非常烂，烂得一匹
L	超级无聊，我都困了
L	老老实实当小鲜肉吧，别演电影了！
L	超级大烂片儿，打5星的都是***。。。
L	为什么不可以给零分？
M	我觉得还行吧。不至于网上说的那么差 可以更加完善就是了
H	不管怎样，努力是最好的
L	史上超级烂片
H	其实挺好的呀
L	。。。辣鸡。。
L	这蔡徐坤演的也太差了！！！
L	为什么没演技还能当主角？热血片用一个娘们演真的好么？感觉动作片真的是后无人了
H	还勉强吧，看在江南老师的份上，给个五星。
L	烂到家了 毁一个老鲜肉手里了 不男不女的
H	还可以吧一步步
L	听说，连网上都没有它的枪版
H	都挺好的，服装很好，演员演技很到位，怎么说呢，演技炸裂，像鹿晗这种钢铁硬汉，去拍科幻片，太棒了，建议你们去看，因为不能让我一个人花冤枉钱，
H	不错可以晗晗演的很好
L	今天心情不错，好评
L	超烂……选的什么人来演？失败不男不女。
L	让个老娘们演军人？？！
L	垃圾中的战斗机
H	好看吗，快来写出你的感受?
L	为什么没有0分
H	拯救一下评分好了，个人认为剧情还不错啊，最后学校那一段超感动，舒淇太美了，鹿晗的演技也还可以吧，有那么一两个地方有点出戏了，他本来就没演过几场戏，这次的表现很不错了，总体来说还行呀～特效什么的细节不太好，总感觉制作有点赶，略微粗糙了，很单一…我也是没话说了，我不是任何人的粉丝，单纯的来评价一下而已，没来看之前我也觉得会不好看，期望就很低，所以看完了以后比我想象中还是好一点的，麻烦大家有话好好说，骂人就过分了🙂
L	真的难看死了
M	全程舒淇的声音超有违和感 实在看不下去了
L	5毛钱特效，非常烂的演技。
L	看星星就行，不用多说
H	还不错，孩子说特别喜欢。
L	分数代表一切
H	虽然有人不喜欢这部片子，认为不如《流浪地球》，但我很喜欢这部片子，可以看出非常激动人心的故事，特效也非常有魄力。也借这部影片告诉大家，遇到喜欢的人一定要勇敢去追～
L	超难看的。。
L	垃圾电影 浪费时间
M	故事情节过于单调，场景也不丰富，作为科幻片，与变形金刚等之类的差远了。
L	这何止是关上了中国科幻片的大门，***上了把锁
L	世界末日需要你鹿晗。
L	这种电影通通一分
L	烂的无法形容
L	超级烂片，佩服制片方的勇气，居然敢请X晗主演，凭这份勇气，值一分！
L	超级垃圾的一部电影
L	如果说《流浪地球》打开了中国科幻电影的大门，那么《上海堡垒》就把这扇门关上了
H	还可以，好看的。
L	一点都不好看
H	没看过应该还可以
H	还不错😊 
L	很烂啊，其实我是鹿晗粉丝，这一份是给鹿晗的，剧情，特效都不行！要不是冲着鹿晗我才不会去看。
L	给导演一个建议，以后需要漂亮的女X号，可以请鹿晗
L	真的烂，不能看，浪费钱
H	好看 剧情不错 值得推荐
L	浪费我那三十块钱，可惜
L	真的超烂，没有我是证人的演技好
H	了解清楚了才
H	拍的非常好，特效非常不错，舒淇依然那么漂亮
L	科幻电影的特效去哪儿了👿👿👿
H	鹿晗哥哥好帅！BGM配合画面很完美！在影院玩手机还蛮爽的！
L	啥也不说了，浪费时间
L	难看的很。最难看的电影。
L	不好不好不喜欢
L	辣鸡辣鸡辣鸡
H	挺好看的，特别棒，个人非常喜欢
L	垃圾东西赶快滚
H	挺好的好看呢
L	nbnbnb
L	去看吧，你会后悔的
H	10分   好开心呀
L	今天没没看到漂亮妹子，差评
L	分数虚高 我来拉低
L	中等评价，朋友去看就给了这个
L	不行啊，。。。
L	好笼统的一个故事，反派都没有说话的情节，完全是自娱自乐那种
L	心疼江南。。
L	垃圾影片，鹿晗演的太烂了，没有剧情还把流浪地球的新篇章翻回去了！最重要的是耍诈抢其它电影票房，要不不可能过亿，he tui/::）
L	史上最烂的片
L	这部电影挺好看的，大家都去看看吧，毕竟不能让我一个人花冤枉钱。
H	如果不带偏见去看这部电影还是挺不错的，特效也很棒，鹿晗的演技确实有待提升，林澜发型有点不太合适
L	垃圾，垃圾，垃圾
H	非常漂亮，好看极了
L	演技 演技差，特效特效差，中国科幻片？娱乐片吧， 请相信看了十几年科幻片的我， 不值得一看！
L	一言难尽啊啊
L	吵得那么火就是想来看看烂片是什么样的
L	不能给负分么？
L	嗯嗯，挺好的。加油。我拍不出来。看得出来。
H	国内比较少见的科幻大片，期待滕华涛导演，期待江洋（鹿晗）和林澜（舒淇）碰撞出不一样的火花。期待八月九日 上海堡垒。🙂 
L	不看幸运，看完后悔。
L	触雷了，演技差剧情差逻辑差，国产科幻片绊脚石没错了
L	我想给零分来着
L	我跟你们说，这电影差到什么地步，就是我连盗版都找不到，问了问盗版的人，他说：我录了一半就录不下去了，实在是看不下去了🌚，这样概括你们知道他有多差了吧
L	完美，哈哈哈
L	太差了，差评中的差评
M	一点都不好看
L	不应该请鹿晗演的。应该请一个血性比较高的演员
H	为了鹿晗去看的，不说情节，鹿晗的电影必追
H	还不错，。。。
L	不好看，看到瞌睡了。
H	刚回国，直奔影院，看完上海堡垒，总体感觉，拍得不错。特效，演员演技，故事展开，节奏把控，音效，都可圈可点。但电影缺乏幽默的镜头与经典台词。情感线比较丰满，战争线略显不足。看到很多人直接喷为烂片，实在无法理解。说实话，作为喜欢鹿晗的人，我无法完全除去粉丝滤镜，但作为一名科研工作者，我一直保有客观的心态，以上也仅为我个人的观感。任何电影都有看点优势，也有缺点不足，一上来就喷的人，太过心急，也就直接把十足的恶意暴露无余。感谢2000多演职人员的付出，值回票价。
L	我真的，我想去看，但是南通已经全部下架了。
L	一点都不好看
H	感觉一般，没有想象中的好看。
L	鹿晗标准女兵发型
H	世界末日，很好听！鹿晗片尾的时候没有刘海超级帅气的呀，后面到要上战斗机的时候，戴上帽子也是无刘海的呀，战争的时候哪里有糊住眼了？？鹿晗近身搏斗外星人那段也超酷，反应力和动作都很快，不愧是足球踢得不错的鹿哥，踢足球要是反应力慢一点都难搞！然后整体影片剧情平淡，剪辑混乱，特效不错
L	上当一次啊啊啊啊啊啊啊啊啊ass
L	辣椒辣鸡联机垃圾
L	书粉表示闹心
L	不是很好看了
H	好好看好好看
H	可以不错的电影
L	一级烂  谁看谁** 好吧我是**
L	选错人啦！！！！！
L	额😓 途中睡着了，至于为什么睡着，大家都懂
L	不解释，从来不评论，第一次
H	支持女神！！！冲着舒淇和鹿晗去看的。其实还可以，没有特别糟糕。但也真的需要进步。
H	感动到哭。。
L	菈姬中的菈姬
L	看到一半，哦不，一半都没到我就走人了，幸好学生票不贵，18.8就当送给你了，贼烂
L	在别人搓完大招之前绝对不能攻击，这是礼仪你懂不懂！！
L	烂片烂片烂片
L	。；nmjm
L	我睡了 喜欢鹿晗也拯救不了我对它的看法
L	抱着侥幸心理去看的，结果不负众望的难看……哈哈哈哈，第一次给差评，这特效还不如人家十年前的特效～
L	这部电影是我看过的唯一一部言情偶像战争片。
L	辣鸡，不能看
L	非常好看蔡健雅
H	不忘初心，一鹿伴晗
L	连孩子都不喜欢看
H	不是，这怎么就是烂片了？我觉得挺好的呀？有必要把关注点放在剃不剃寸头上吗？怎么不关注一下人电影剧情呢？作为科幻片它已经很不错了没必要那个科幻片都和流浪地球去比啊它们各有各的优点啊！反正我觉得这部电影值得一看啊！
L	垃圾，无话可说
H	特别好看，我家***怎么那么优秀
L	不好看沒有意思
L	我不管，我也被骗了，怪自己手贱，以后鹿晗的电影不会再碰，我喜欢你们也上一次当。
L	鹿姐的这部电影，刷新了我对烂片的认知！看完以后只想说一句“侬兹撒拉溪”。。。
L	四不像电影。还能更烂吗
H	很不错的影片，特效精良 场面壮观 声效也很好！！
L	册那，***水军真多，三瓜两枣的小钱还真敢寐良心，连街头乞丐都不如
L	不好看，不好看
H	其实挺好的。就是没什么剧情。其实也没有那么烂，就是在近年的好电影下衬托的辣鸡了。在前两年还是应该很受欢迎的
L	和原著差太远，可能是我期望太高吧
L	陪侄子看的电影，事先不知道是哪种题材、哪种类型的电影，也不知道主演是谁。 开场看到鹿晗出现了，主演是他，我就睡着了。 不是抨击鹿晗，只是鹿晗那清秀的形象真的不适合演这种角色。戴军帽都戴不像样，把头发理成圆寸对他来说不会有损失吧？
L	这个电影好看到爆的 看到我的差评就去看吧！
L	看了一半就出去了
H	还是挺好看的，感觉比某某地球电影好看多了，真的不懂，为什么会有这么多人去喷？没有看过电影就不要随便乱发表评论吧，我感觉。虽然是有一些槽点，但是相对起来是比较好看的。画面比较激烈和壮观给我的感觉。不喜勿喷，这就是本人的真实感受。
L	简直是个灾难
M	没有想象中那么好看，但是也没有网评中说的那么差。还可以吧
H	很棒哦！非常好看的电影，大家可以来看看哦！
L	不错的一部电影，很棒，期待下一部
L	分太低了谁能看
L	**电影服了
H	看过了，蛮好的。
L	烂的丑出天际
L	没看过这么庸俗的电影
L	开拍前会议。鹿晗：我只负责帅哈其他的你们看着办，说完了有事我先走了。导演：这你就摆一个动作其他的都让我意会这叫我怎么拍啊？编剧：TMD意会个屁，导演你意会来意会去的让我怎么编得下去？特效组：好了好了，你们慢慢去意会去吧，我们还是先回去加班想想怎么做这个特效吧！（q*****害得我们老是加班，算了，回去这后期视觉特效这些随便弄弄就得了！）动作导演：那谁？替身我们走，回去多比划比划想办法怎么才能保证猪脚的正面给观众！
L	不错，这部片子值这个分。
L	剧情脱节 逻辑混乱 演技台词从头尬到尾 感情戏也是各种混乱 想塑造的形象都不够深刻 妄想用一两句台词和对比就凸显人物形象 太想当然了吧 穿帮的特效也有不少 果然关门大作
L	全程高能，强力催眠。一分给演员，一分给后期制作，一分给投资者。
L	说真的，鹿晗太抹黑军人了，头发这么长带着帽子，没有一点铁血精神，看到一半我睡着了，所以后面什么内容我不评价。
L	我给巨炮两颗星
L	好看的不能再好看
L	你们，说电影好的。可不可以告诉我，你们上家是谁啊，有钱一起挣啊
L	失望，对电影内容真的很失望
M	不太行…我一直以为上海堡垒的主线是爱情´<_`
L	冲舒淇去看了一下
M	虽期待已久，但不好看
L	还行吧 除了被声音吓醒了两次，大家睡的都挺好的
H	太好看了，紧张刺激的电影，背景音乐的震撼感仿佛有一辆地铁列车在我旁边经过，我身临其境般的感受到了世界危急存亡的时刻，男主角和女主角的感情线埋得非常好，本以为林兰对江洋毫无感情，没想到他们的处见就为这段凄美的爱情奠定了基础，👴编不下去了，不会真有人是来片的不是来看笑话的吧^^
L	鹿大哥赶紧消停吧，我们的社会经不起你们这帮**折腾
L	石良怎么也演了这个？以前很喜欢他主持的档案和穿越经典的
H	再见了江洋，但鹿晗我们故事仍在继续
H	因为这还是好
L	浪费钱。  
L	一般般，剧情不想说
L	上海堡垒这个片子，真的挺好的，演员的演技十分出色，虽然是配音，但是能对上的地方特别多，最需要夸赞的就是特效，相当震撼。推荐大家去看看。毕竟，冤枉钱不能我**一个人花。
L	可以说是很好看了非常好看。牛p
L	不想多说，强撑着没有睡着
L	哎！我的天哪
L	看得我妈都睡着了
M	怎么说呢，我一直认为原著上海堡垒不是科幻小说，是言情小说，江式言情很明显，但是电影里好像根本没有展现出江式言情该有的样子，江洋和林澜的感情渲染太弱了，但是看起来电影还很想拍出这样的感觉，但是并没有拍好，就导致言情不言情，科幻不科幻。不过倒是让我对鹿晗的看法有点转变，演技其实还不错
L	辣雞電影。。
L	垃圾电影垃圾鹿娘
H	画面感挺好的
L	鹿晗很好吃。。。。。。。。。。
L	烂片子垃圾我TM都看的睡着了
L	b不好看不好看
H	还行吧，超级喜欢看电影
M	一开始以为很好看，结果越看越觉得没啥意思……
L	真看不下去……
H	很好看特别棒
L	真难看，剧情烂，演员也不行。
L	我的天啊 my eyes！
H	特效超赞让我看到了大制作的水准，好几次震撼到我了。
L	流浪地球开创了国产科幻新纪元的大门，没想到这么快就让上海堡垒把门给关上了。
L	睡得我不省人事
L	我是带着我女朋友一起看的，女朋友睡着了躺在我肩膀上非常幸福，给你打十分！
L	要什么上海堡垒，我就是自己的堡垒
L	太烂了真是浪费钱
M	一般般而已。
L	次，真次，次中次
L	我觉得我在里面睡了半个小时还提前一个小时出来能打这个分已经很给面子了
L	这么尬的演技，这么傻的剧情，麻烦别洗了好嘛。
H	还可以吧。。。
L	末日爱情片不是科技片，瞎拍
L	谁看谁尴尬.46494675199
L	太难看了，失望
H	还可以，是冲舒淇姐去的
H	虽然剧情不是很好看、但不得不提鹿晗演技真的进步了很多.
L	简直毁了原著，就是一部烂片
L	不想说了，谁看谁知道！
L	台风来了，没去看
L	真不好看。很差
L	不好看大家不要看
L	不好看什么呢
L	无聊
L	确实不好看啊！
L	特效很好，剧情值得吐槽。
L	鹿晗就是坨翔
L	哈哈哈哈，见鹿晗，定烂片
L	流浪地球打开了中国科幻的大门，上海堡垒又把它关上了！！！
L	呵呵→_→都懂吧
L	大家都去看啊，不然**一个人花冤枉钱了
M	就觉得鹿晗不符合书中江洋的人设咯
L	演技剧情真的一般，冲着特效去看的，可特效也真的一般，可能去看的更多是冲鹿晗本人去的吧，颜值没话说，只是演技还需提高
H	支持鹿晗！！
L	真的不怎样，把科幻片演成了爱情片，很棒
L	烂片侮辱中国科幻电影
L	就两个字：辣鸡
H	还不错   都挺帅的啊
M	一般般 比想象的好一点
H	无论如何，都应该支持，相信会越来越好
L	垃圾太垃圾啊
L	对于一个原著粉来说，这绝对不是真正的改编，剧情改的烂到一批，把一部感情戏硬生生拍成了沙雕科幻剧。不仅是人物的彻底改变，让路依依从大小姐变成了一个沙雕战士，完全看不出来任何原著的感觉！！！真心让人没有办法去评论！这个选角真的让人恶心到了。还有那个丧心病狂的结局，我是真心接受不了总而言之，这根稻草压死了江南老贼！
L	呵呵，好看的
L	给特效吧。。
L	这电影真是不多说了，可以一个星不给吗？
L	辣鸡科幻片一个
L	特效勉强及格，演技和剧情就不行了
L	垃圾中的垃圾片，鹿晗出品必属废品。
L	不知道为什么评分这么低？？？
L	一个军人留着长发！这个理由够不够？
L	真的刚开场就想走了，全程休泡泡，
L	啥都别说了，向我开炮就对了！
L	帮朋友买的，听说不好看
L	什么玩意，这就是个笑话。
L	好好的一个题材干嘛用鹿某这个烂人演？
M	烂片。。。。
H	虽然有点看不懂 但是奔着鹿晗来的，你守护世界，我守护你
H	影片总体来说不错，演员到位，电脑特级很棒，情节颠荡起伏，振奋人心。
L	牛批奥
L	**，真垃圾
H	很感人，是一部很好看的电影。
L	鹿晗演的不看
H	high school
L	垃圾中的霸主
L	鹿妹演一律不看
H	我是个***
L	爱情片，比我想象中好一点
L	一星给名字。。。
L	最近看的最垃圾的一部电影，没有之一
L	全程都在谈恋爱，有点无趣
H	还行吧！首映去看的。
H	很好看，很赞，炒鸡喜欢😍
L	第一次评分，确实烂死了！
H	我去年我买了个表
H	个人觉得还挺好看的。。
H	很好看！！！
M	虽然上映后电影评分非常低，但还是去看了，我更相信自己的判断，对一边倒的评论其实是有些怀疑的。
L	。。。。我都不想让别人知道我看过这个电影，我还是带女朋友去的，感谢女朋友不杀之恩
L	垃圾电影，骗我票钱
H	好看，影片清晰，故事情节感人，放映效果好。
M	票给朋友去看的，反应一般
L	两颗星一颗给特效，一颗为原著打抱不平
M	真的一般般，剧情一般般，就这样
H	挺好看的，好感人
L	鹿晗啊！鹿晗！
H	这个电影超棒的，看完了后白内障都好了脑袋不疼了腰也不酸了腿脚也利索了
H	好看，别偏见
L	不是很好看，细节处理的不是很好，还有就是可能导演缺乏拍科幻电影的经验，又想平衡这部篇中爱情的部分，导致这部篇变得一塌糊涂
L	辣鸡电影，超百分之八十请演员
L	流浪地球打开了科技电影的大门，上海堡垒把门关上并且上了锁🤮🤮🤮
L	大烂片一部！
H	不好不坏吧。
L	什么**电影
H	我觉得不错啊
L	哎，怎么会这么烂
L	辣鸡呀**，什么**
L	真好看啊……
L	无亮点，无剧情，特效倒是不错（但是瞎用特效），单调反派，角色定位模糊，总之一句话，上海堡垒囊括了所有科幻大片的不足和缺点，看不看，是你们的事，我可管不着，鹿粉你要是想举报拉黑随你们，我就是个过客。
H	看完了出来的，以为看不完就会出来，星星★就随便点了。
H	好看的。推荐。
L	一般，剧情，特效都一般
L	第一部看不下去的电影
L	无语了，，，，
L	想给零分，给不了
L	看到鹿晗我就够了
L	导演的眼光不行啊，鹿晗这种演员只能演青春偶像剧不适合这种，我倒是没看过他一部作品
L	不好看，没意思
L	感情戏份太多了，剧情有太多的不合理。明知道敌人要攻击什么地方，为什么不设置火力封锁。无人火控系统在哪里！就不能往大门口放几个？防空火力在什么地方，整个飞行大队就只有三个人？就这么穷的？
L	烂片，一点军人气质也没有
L	看得我都睡着了笑死了什么烂片
H	同期一下吧，太惨了
L	超级烂的。。
L	很差，弃影了
L	诶呀妈呀我，受不了这样的姐弟恋。
L	这部片非常好看并且内容吸引人演员演技超级好 不要问我为什么要这么说因为我不想让我自己花冤枉钱
L	真后悔，和朋友一起去看的。
L	超差 无聊 不好看
L	没有看过，被小鲜肉恶心几年了，就想这个经济垮掉。无脑1星，管你什么理由
L	可惜不能评价零分啊！一分我都嫌给多了！
M	蛮好看的 舒淇太漂亮了
L	超级失望😞
H	很好看，喜欢
L	一般一般，鹿晗简直就是没眼看
H	我觉得电影很好看啊
H	好看的作品一眼就能出来了，鹿哥你的演技越来越好啦！不亏是我们***，不管别人怎么说怎么看，走自己的路让别人去说吧！只要你开心最重要，我相信很多人都是相信你的，加油鹿哥，支持你爱你，加油
H	不要总是带着有色眼镜去看别人，他也在努力着，我不是鹿晗的粉，看过之后感觉得到他在改变，在进步，在努力。加油！
L	好看好看，鹿晗好帅，演技炸裂，上海大炮名字新颖，中国科幻战争片的巅峰之作！强烈推荐！！
L	看心累。。。
H	可以吐槽的地方太多太多，但支持国产电影。我觉得主要问题出在，既然是中国的科幻片，就应该融入的中国人的思想和精神，影片里融入大量西方思想，与中国思维格格不入，很难得到国人的好评。
L	鹿晗？呵呵呵，他会演戏？先踩为净
L	其实剧本还不错，演员换成吴京会火的，
H	超好看！！江洋超棒，这部电影超级棒，不要相信黑粉，更本没看就说不好看就差评无语了
L	烂大街，超级烂
M	越来越好奇了，怎么办，看那些特效还是挺有点震撼的呀
L	举办方能请鹿晗拍这部电影，使在让我恼洞大开，完全就是割韭菜来的，应该请蔡徐坤的人家粉丝几十亿[滑稽]
H	好看的电影啊
L	烂片，想看这电影的提前看看小说吧，不然你完全看不懂
L	花了三个亿，怎么拍出来还像shi一样，就问有什么脸蹭流浪地球的热度？还有球球流量明星别祸祸电影市场了好吗？
L	没啥说的，颜值偶像≠实力派演员
L	垃圾，烂到死，别给科幻电影丢人了。
L	好看得不得了（个屁）
L	不好看不好看
L	这部电影特效巨好，思维逻辑清晰，故事紧凑，引人入胜。最赞的是两位女主的口型居然和配音对上了！我强烈推荐大家去看，毕竟，冤枉钱不能只有我一个人花。
L	垃圾真的腊鸡
L	唉，中国怎么会拍出这种烂片？
L	结构差，演技差，人物装容不切实际，
H	还行还可以，……
H	还好吧支持一下
L	垃圾电影 舒淇能当鹿晗的妈妈了 。还拍这种垃圾片
L	恭喜上海堡垒全面扑街
L	垃圾，为了圈钱的电影
L	一般般。。啊
L	都下架了，之前忘记评价，科幻，咋可能，作为科幻迷表示，剧情不好，主角无敌等等，不咋地
L	我这边现在这个电影都下架了。。。得有多难看呀
L	垃圾，拉低中国科幻
L	年度最烂的片了，我1星都不想给
L	已经可以了，我晗妹妹恐高，为了钱 ta都克服了自己，已经很不容易了
H	虽然鲜肉鹿晗还是依旧呆萌呆萌的，但是有点淡暗色的嘴唇让观众看着心疼，当时的紧张气氛以及迟迟未能说出口的情感。虽然全程类似于打飞机大战，但是特效还是可以的，也不缺动作画面。
L	烂片，换导演，这导演不行，应该是**，祸害大明星，你还是别当导演了
L	本来连着半颗星都不想给 但是无奈这电影太丢中国人的脸了 千万不要去看 谁看谁撒毕
L	1分我都怕他骄傲了！
L	烂到不行，特效垃圾
L	看一半睡着了
M	其实不请鹿晗还好，一请鹿晗就完全没有去看的欲望了，现在小鲜肉已经代表烂片的基本要素之一了，更何况鹿晗的路线根本不适合演这种硬核科幻，制片方为了想要流量保险，连选角色都选了一个最不适合的，为了那几千万的流量，错过了13亿的流量
L	这演员，还拿高片酬啊，，
L	辣鸡电影。。真丢脸
H	还好的，谢谢
L	鹿晗原来就这么差啊，好好唱你的歌，你的电影再拍永远还是这么差
L	打这个分是因为看到有几个**刷10分
L	醉了鹿晗唱歌跳舞还不错、电影唉……
L	不好看       浪费钱
L	哎，不予评论。
H	很好的，个人觉得不像网上说的那样，唯一搞不懂的就是江洋明明冲进飞船 被上海堡垒击中 五年后就活了 哈哈 演技也可以，就算有问题 管演员什么事，那也是导演和剧编组的问题啊，黑鹿晗干嘛
H	还行吧，没有太多精彩的画面，继续加油吧。
H	前面剧情没铺垫好
L	真的贼鸡儿烂。
L	毫无疑问的烂片
L	特别好的一部电影，我不能白花这个钱，我得让你们也感受一下
H	还行吧，结局不是很爱情片的感觉
L	很好奇他们经常拿鹿晗和我们家坤坤比  忍不住去看了一下  鹿大叔还是带着昔日的荣耀归隐吧  你已经老了  怎么跟我们家坤坤比？
M	评分低是有原因的，要不是舒淇的映后见面会，我估计不会去看，结果台风的亲吻杭州，取消了见面会，电影还是有的看。但是不得不吐槽剧情，实在是没看懂，除了串着一点感情线，不过国产片子的特效越来越好了。
L	你们不要再喷鹿晗了，当cxk来演时你们才意识到鹿晗多好
L	***的什么烂片
H	我个人觉得好看！
L	都没有军人的气势
L	真难看，好难看
L	烂鸭，真的很烂鸭
H	看了一篇影评，说这部有多烂，于是小伙伴说我们来看看是不是真的有这么烂吧(￣∇￣)
L	这电影真的超烂，不建议看
L	剧情扯淡 人物塑造不透彻 完蛋了
L	太差，没一处
L	有鹿晗必属烂片，想吐吗就看这个。
L	就是一坨**
L	剧情真烂！中国科幻任重道远！
L	掐指一算…这部电影要完蛋…为啥？两个婆娘演戏有啥可看的
L	想说就两点第一演员选错了，第二科幻电影结果拍出来是**爱情剧，***跟太监一样，看着就反胃，还好意思拿出来
L	要是能给0，我就给0了，怎么选的演员，舒淇都能当鹿晗的妈了，估计人家拍大片的时候鹿晗还吃奶呢。特效还是可以的，剧情看的我要疯了
H	演技还行，特效也还行。各大主演演技都在线。总的来说不错
L	一部不能在烂的烂片  请谁不好请个**鹿晗来侮辱我们的智商跟眼睛
L	不小心看到睡着了
M	8月8日刚从上海旅游回来，8月9日看《上海堡垒》，看到很多熟悉的地标性建筑，东方明珠塔，上海解放纪念碑，外白渡桥，外滩历史纪念馆，静安寺……作为科幻电影，特效场面挺大，但剧本不够扎实，看完后不知所云。据说耗资3.5亿，至今票房未过亿。
H	很好看！我很喜欢
M	看着想睡是真的。全程靠无人机打，这剧情有点扯。
H	为了支持女神舒淇来看了这部电影，虽然现在豆瓣评分不高，但是国产电影还是要支持，特效虽然不如美国大片，但也是够震撼了，看完电影，灰鹰小队真的有让我感觉到热血，战士的的家国情怀都很让人感动
H	我个人觉得挺好看的一部电影，为什么评论里有那么多人那样说呢？鹿晗真的已经进步很多很多了，那么努力那么上进的一个小伙子真的已经特别棒了！
L	垃圾，都不知道演的什么！
L	上海堡垒这个片子，真的挺好的，演员的演技十分出色，虽然是配音，但是对上的地方特别多，最需要夸赞的就是特效，相当震撼。推荐大家去看看。毕竟，冤枉钱不能我一个人花。
L	无脑秀一切。
L	哈哈还行吧！
M	电影不好看，跟鹿晗没关系。骂鹿晗的人对他羡慕嫉妒恨而已。这个片子虽然一般，但比哪吒的剧本要完整。哪吒的动画虽好，但剧本不及格。
L	硬汉电影，找个***当主演，失去了灵魂，失去了精气神，不看好，选这么个人，毁了这么好一部电影，看看光晕里的士官长，就流浪地球里的吴京儿子，不管是样貌和个性都要比这个***好啊，哎，好电影都是被你们这么毁的，看到鹿晗嘴巴口型就恶心
L	这个在猫眼还能坚挺5.8分
L	流浪地球打开了中国科幻电影的大门，腾导演给关上了，露小姐和一众演员带着钢筋混凝土给大门浇筑了。
L	就算我没看过也要跟一波风
L	鲜肉文化结束吧，下映
L	一般般真的一般
L	这一年内，我没看过比这个差的。
L	不好看，我都要看睡着了
L	没看也能打分的吗
H	特效炸，演员演技不错，感动点也比较多，就是结局江洋没死有点难以接受
L	希望导演，演员不要尸位素餐，认真对待电影事业，单纯的把眼光放在利益上，以流量博人们的眼球，是无法被人们认可的，是不会成功的。希望导演以后能认真揣摩细节，从细节开始优化，愿中国科幻电影更上一层楼。
L	真心不好看！！
L	用**演军人。别侮辱军人二字
L	对此电影无话可说
L	什么东西，军人头发这么长
H	emm﹉不太喜欢
L	给一分是因为不能给零分
L	垃圾片，真垃圾
L	垃圾浪费时间
L	爱情科幻动作片！
L	无聊至极，剧情散漫，情绪带不起来，看在特效还花了钱的份上，给两星
L	我就想看看鹿晗演的硬汉到底能不能硬起来，这个如果演好了，可能是鹿晗转型之作!结果导演团队挂羊头卖狗肉!宣传硬科幻，实际还是偶像爱情!
L	看完评论，我下定决心，不看枪版了，我怕我看完了想去医院洗脑
L	真**的电影
H	人云亦云太多，哪有那么差，到底怎样信自己看到的
H	挺好的，让我们领悟更多。
L	不改原著的话会好很多
L	确实是彻头彻尾的烂片，鹿晗确实演技差，但是以这个编剧和导演的功底就算换了老戏骨也救不了这部片子，江南啊，你自己没有看就把它放出来了吗？真不知道你是如何审片的？鹿晗不是号称5000万粉丝？为什么不去刷票房？被大众舆论导向带偏？还是没有消费能力的低龄粉丝？再或者说就是僵尸粉？面前是一坨屎，他们告诉你这不是。你确定它是。他们说你必须吃下去才能评价这是不是一坨屎。你信了，咬了一口吐了出来，这确实是一坨屎。他们说你根本没吃完凭什么说这是一坨屎？没有资格评论！没想到人类进化几千万年还需要用吃来感知面前的东西是不是屎我转念一想，用这个逻辑判断是否是屎的不是人是狗。所以别再说你看都没看过凭什么来评价这种蠢话了
H	不要以为好评的都有钱赚  我TM就不信了  你们会差钱？
L	鹿晗，不专业，垃圾
M	整体还不错，鹿晗真是一言难尽，就一张脸好看，演技真的烂的够可以，一张脸全程面无表情，在几个配角演技声情并茂的衬托下，鹿晗的面瘫呆滞更加明显了，哎，演艺圈好多这种没演技靠脸吃饭的。
L	一般般。。。。。
L	真是烂片，希望中国电影能认真对待观众，导演是不是觉得找这个***来演，耍帅让他的粉丝去看？谁知道都是假粉的，不买你单，还真不当粉丝是人了…
L	这一分我给特效，特效还行，能让人清楚的知道这是特效，一点不藏着掖着。
L	鹿晗::如果我卖力演电影，万一发型乱了怎么办？
L	不好看，没意思
L	导演不用鹿晗，票房还能多几个亿……
L	我感觉挺好看的，为啥你们都说不好看呢。毕竟人家鹿晗也不容易，头可断血可流，发型不能乱对吧。希望大家多多支持上海堡垒。毕竟冤枉钱不能我一个人花😂 😂 😂 
H	除了帅，还能说什么！！
H	这部电影应该是舒淇最不出彩的一部！
